doi,title,year,venue,is_oa,pdf_url,download_status
10.1080/1743873x.2013.807266,"Dark tourism, thanatourism, and dissonance in heritage tourism management: new directions in contemporary tourism research",2013,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2011.597651,Southeast Colorado heritage tourism,2011,Journal of Heritage Tourism,False,,pending
10.2167/jht031b.0,Thailand Tourism,2008,Journal of Heritage Tourism,False,,pending
10.2307/jj.22730668.12,"The Heritage, Screen and Literary Tourism Nexus within Tourism Marketing",2017,"Heritage, Screen and Literary Tourism",False,,pending
10.21832/9781845416256-007,"4 Heritage, Screen and Literary Tourism Development",2017,"Heritage, Screen and Literary Tourism",False,,pending
10.2307/jj.26932055.10,Perceptions of Attractiveness for Salt Heritage Tourism,2015,Industrial Heritage Tourism,False,,pending
10.1080/1743873x.2018.1529869,Heritage and tourism in China,2018,Journal of Heritage Tourism,False,,pending
10.21608/jaauth.2025.370716.1708,King Abdulaziz bin Abdulrahman Al Saud’s Visit to Alexandria in 1946: A Historical and Analytical Study on the Utilization of Diplomatic Heritage in Inter Tourism between the Kingdom of Saudi Arabia and Egypt.,2025,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_460777_3cd85bc94d12b76595e3f7e8617766dc.pdf,skip:blocked_host
10.5040/9798216415442.ch-1,Mediating World Heritage: Authenticity and Fields of Production in Tourism and Heritage,2008,The Heritage-scape,False,,pending
10.1080/1743873x.2011.601887,Heritage tourism in southeast Asia,2012,Journal of Heritage Tourism,False,,pending
10.4324/9780203701881-1,Heritage for tourism,2018,Creating Heritage for Tourism,False,,pending
10.2307/jj.26932055.8,A Framework for Approaching Industrial Heritage Tourism,2015,Industrial Heritage Tourism,False,,pending
10.4324/9780203074619-13,Heritage tourism and its representations,2013,Heritage and Tourism,False,,pending
10.21832/9781845416256-009,"6 Heritage, Screen and Literary Tourism Consumption",2017,"Heritage, Screen and Literary Tourism",False,,pending
10.1080/1743873x.2016.1265972,Editorial: heritage trails and tourism,2017,Journal of Heritage Tourism,False,,pending
10.4337/9781789903522.00022,Heritage tourism: the experiential turn,2020,A Research Agenda for Heritage Tourism,False,,pending
10.2167/jht027b.0,Planning the Past: Heritage Tourism and Post-Colonial Politics at Port Royal,2008,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2014.988159,Rethinking slavery heritage tourism,2015,Journal of Heritage Tourism,False,,pending
10.4324/9780203855416-7,Marketing of Heritage Tourism,2010,Sustainable Marketing of Cultural and Heritage Tourism,False,,pending
10.1080/1743873x.2015.1055648,Railway heritage and tourism: global perspectives,2015,Journal of Heritage Tourism,False,,pending
10.1080/17438731003737562,Coach fellas: heritage and tourism in Ireland,2010,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2013.807974,"Heritage and tourism: place, encounter, engagement",2013,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2014.914656,Contemporary issues in cultural heritage tourism,2015,Journal of Heritage Tourism,False,,pending
10.21608/ijmsac.2022.278619,Towards a Strategic Methodology for Developing Heritage and Archaeological Sites to Support Tourism A Comparative study between Local and Arab Experiences,2022,International Journal of Multidisciplinary Studies in Architecture and Cultural Heritage,True,https://ijmsac.journals.ekb.eg/article_278619_38a1fc62d9ea394aeb0c98e52c98f047.pdf,skip:blocked_host
10.1080/1743873x.2019.1581788,Cultural heritage and Indigenous tourism,2019,Journal of Heritage Tourism,True,,pending
10.1080/1743873x.2011.558756,Sustainable marketing of cultural and heritage tourism,2011,Journal of Heritage Tourism,False,,pending
10.2307/2642120,Sino-Arab Relations,1966,Asian Survey,False,,pending
10.53833/xzcl9938,Sino-Arab Cooperation and Its Impact on Human Rights in the Arab Region,2022,Rowaq Arabi - رواق عربي,True,https://rowaq.cihrs.org/wp-content/uploads/2022/12/Ahmed-Khalifa-and-Rokaya-Selim-En-Arab-Chinese-Cooperation-and-its-Impact-on-Human-Rights-in-the-Arab-Region-Rowaq-Arabi-27-3.pdf,ok
10.1017/cbo9780511598791.004,Sino-Arab peaceful co-existence,1979,"The Middle East in China's Foreign Policy, 1949–1977",False,,pending
10.21608/jaauth.2015.67451,A Proposed Tourism Marketing Model for Tourism Destinations during Crisis,2015,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_67451_c516106b3f7b28e5f313ccab21bdc675.pdf,skip:blocked_host
10.21608/jaauth.2017.49937,"Responsible Tourism Development: A Case of Siwa, Egypt",2017,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_49937_e535d480eef402451378efaf8f9f3f46.pdf,skip:blocked_host
10.21608/jaauth.2008.68347,Optimization of Tourism Development in Egypt by Examining the Tourism Development Experience in UAE,2008,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_68347_c1c560ca726464b34a29d89d65790cbf.pdf,skip:blocked_host
10.21608/jaauth.2014.54017,The importance of Nile Cruise Tourism and the possibility of diversifying tourism product in Egypt,2014,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_54017_3b0e7882b0e809bb9af58b552de46b40.pdf,skip:blocked_host
10.21608/jaauth.2022.149128.1375,Tourism development in Ihnasiya / Beni Suef,2022,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_247968_f5c0a6400fe34bd090a68b004b9eca1b.pdf,skip:blocked_host
10.4324/9780203073124-9,Sino–Middle East relations: an overview,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.21608/jaauth.2019.56897,EVALUATING THE RELATIONAL TOURISM EXPERIENCE IN CAIRO,2019,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_56897_88f3cdd3b2c5d5635d90c98abf7c4c33.pdf,skip:blocked_host
10.1007/978-3-319-01669-6_539-1,"United Arab Emirates, tourism",2015,Encyclopedia of Tourism,False,,pending
10.21608/jaauth.2006.203825,An Effective Strategy to Reduce Tourism Crimes,2006,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_203825_3e3b5ff1ddd8960fca53ec8385edb149.pdf,skip:blocked_host
10.21608/jaauth.2021.90809.1226,The Competitiveness of the United Arab Emirates Tourist Destination and the lessons learned in the Arab World,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_192879_c5fc5a589f85cd50393a541ea26c55e4.pdf,skip:blocked_host
10.21608/jaauth.2021.66615.1155,"Favourable Sustainable Tourism Development in Al-Juhfa, Saudi Arabia",2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_160584_256934d00e05e8368c6952d6d20ef8d8.pdf,skip:blocked_host
10.21608/jaauth.2020.31704.1028,Artificial Intelligence in Egyptian Tourism Companies: Implementation and Perception,2020,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_94939_d89ade51377b4b9927deb8a98625f966.pdf,skip:blocked_host
10.21608/jaauth.2008.68270,The role of knowledge management in the tourism field,2008,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_68270_e4aa0bb4c331fd9c9f371b0c12083e10.pdf,skip:blocked_host
10.21608/jaauth.2014.57579,Stakeholders’ Perspectives on Internship Process in Tourism Higher Education,2014,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_57579_8d32114366669ea6a25c376913fa5f03.pdf,skip:blocked_host
10.21608/jaauth.2021.52240.1094,Developing the Nature based Tourism in Minia Governorate: An Analysis of Tourism Potentials and Constraints,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_134497_6755e2d8eccd8d62a9a6d0aa21de3dcb.pdf,skip:blocked_host
10.1386/jciaw_00011_1,The Sino-Russian strategic understanding on the Arab uprisings: Motivations and implications,2019,Journal of Contemporary Iraq &amp; the Arab World,False,,pending
10.21608/jaauth.2016.53949,MICE Tourism in Egypt: Opportunities and challenges,2016,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_53949_c4141994d6c63398ab5a85990749d373.pdf,skip:blocked_host
10.21608/jaauth.2016.48019,ANALYSING THE SOCIAL MEDIA MARKETING CONTENT OF LEADING ARAB AIRPORTS,2016,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_48019_615940b96cbd6724650c28081166358d.pdf,skip:blocked_host
10.21608/jaauth.2016.49877,Tourism Development in the area of Meidum/Benisuef,2016,Journal of Association of Arab Universities for Tourism and Hospitality,False,,pending
10.21608/jaauth.2018.54009,Women Empowerment in The Tourism Sector ; Female Tour Guide in Egypt,2018,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_54009_67409abc9d28ad88c1433a8618e1981b.pdf,skip:blocked_host
10.21608/jaauth.2021.62962.1134,The Post-COVID-19 new normal tourism: Concerns and criteria,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_154236_2d2357ec966b140b218d1ee857f10c46.pdf,skip:blocked_host
10.1108/978-1-78756-679-820191002,The Spirit of Silk Road: The Impact of Medieval Chinese–Arab Relations on the Contemporary Bilateral Sino–Arab Relations,2019,The New Silk Road Leads through the Arab Peninsula: Mastering Global Business and Innovation,False,,pending
10.1016/0160-7383(76)90096-7,Third conference of Arab tourism ministers,1976,Annals of Tourism Research,False,,pending
10.21832/9781845416157-011,10. Tunisian Tourism: At the Eye of an Arab Spring Storm,2017,Tourism in the Arab World,False,,pending
10.21608/jaauth.2007.68348,Desert tourism development in Egypt by application on the Western desert,2007,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_68348_28ef6833c43b3ba0426eb5112307804c.pdf,skip:blocked_host
10.21608/jaauth.2021.79271.1189,The Impact of The Corona Virus on Tourism in Egypt,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_178835_73908299a3df0ec89cda64ac2054c7d9.pdf,skip:blocked_host
10.21608/jaauth.2018.53976,Sustainable transport to contribute to sustainable tourism development,2018,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_53976_8dfa74986cac9065d3276e5f8f08c690.pdf,skip:blocked_host
10.21608/jaauth.2022.130135.1335,Promoting Egypt as a Luxurious Tourism Destination,2022,Journal of Association of Arab Universities for Tourism and Hospitality,True,,pending
10.21608/jaauth.2021.80994.1192,Towards Best Tourism Practices for Responsible Dolphin Watching in Red Sea,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_182258_6070e9b289c3c6607e6f69d8bfb618bf.pdf,skip:blocked_host
10.21608/jaauth.2024.267615.1549,Goat,2024,Journal of Association of Arab Universities for Tourism and Hospitality,True,,pending
10.21832/9781845416157-006,5. Tourism Sustainability Planning in the ‘Arab World’: Insights from Egypt,2017,Tourism in the Arab World,False,,pending
10.1515/caas-2022-2007,التعاون الصيني العربي في مجال الفضاء: الفرص والتحديات / Sino-Arab Space Cooperation: Opportunities and Challenges,2022,Chinese and Arab Studies,True,https://www.degruyter.com/document/doi/10.1515/caas-2022-2007/pdf,fail:notpdf0
10.21608/jaauth.2025.345735.1646,Strategic vision for sustainable tourism development in Behbeit El Hagara,2025,Journal of Association of Arab Universities for Tourism and Hospitality,True,,pending
10.21608/jaauth.2007.61425,The role of psychology in determining human behavior and its impact on tourism in application to tourism Agencies,2007,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_61425_c3ab8e82ad768c7b4ee8d1ce6af9c6a3.pdf,skip:blocked_host
10.21608/jaauth.2014.57547,"Using SWOT based on tourism survey to develop a strategy for tourism marketing for Abha city, Saudi Arabia",2014,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_57547_b840bd38387554d99f8b5b6accbd1b3c.pdf,skip:blocked_host
10.21608/jaauth.2014.57562,"Tourism Higher Education Institutions Integration in the Tourism Industry Innovation: A Quadruple Helix Approach : The Case of the Faculty of Tourism and Hotels, Alexandria University",2014,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_57562_d3f3311ff0abdbddda274c775e4e6df1.pdf,skip:blocked_host
10.21608/jaauth.2023.251063.1524,Evaluating the sustainability of tourism in destinations to face climate changes,2023,Journal of Association of Arab Universities for Tourism and Hospitality,True,,pending
10.1163/9789004700833_009,The Early Accounts of Islam and Arab States in Chinese Sources,2024,Sino-Iranian and Sino-Arabian Relations in Late Antiquity,False,,pending
10.21608/jaauth.2020.31490.1022,God Heryshef,2020,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_94946_8d4c80161800403237fbbcd71888b68f.pdf,skip:blocked_host
10.4324/9781003532491-13,Sino-Yugoslav Friendship and Contemporary Chinese Tourism,2025,Yugoslavia and China,False,,pending
10.21832/9781845416157-003,2. Tourism Development and Governance: An Overview of Arab Countries,2017,Tourism in the Arab World,False,,pending
